P,Key.cmd,1651156272054008000
P,Key.tab,1651156272263429000
R,Key.tab,1651156272454564000
R,Key.cmd,1651156272551617000
R,<0>,1651156272807412000
P,'u',1651156275812268000
R,'u',1651156275883058000
P,Key.backspace,1651156276323364000
R,Key.backspace,1651156276435195000
P,Key.backspace,1651156276540942000
R,Key.backspace,1651156276653122000
P,'i',1651156277023898000
R,'i',1651156277103265000
P,'n',1651156277240073000
R,'n',1651156277307554000
P,'f',1651156289832971000
R,'f',1651156289909546000
P,'d',1651156290449730000
R,'d',1651156290545666000
P,'p',1651156290614750000
R,'p',1651156290681667000
P,'1',1651156292842521000
R,'1',1651156292974718000
P,'s',1651156293303652000
R,'s',1651156293415797000
P,'i',1651156293484456000
R,'i',1651156293532184000
P,Key.backspace,1651156294200332000
R,Key.backspace,1651156294323999000
P,'o',1651156294695472000
R,'o',1651156294787799000
P,'c',1651156294853473000
R,'c',1651156294985550000
P,'i',1651156295403553000
R,'i',1651156295500160000
P,'a',1651156295783137000
R,'a',1651156295863493000
P,'l',1651156295893165000
R,'l',1651156295977615000
P,Key.shift,1651156297738492000
P,'@',1651156298546163000
R,'@',1651156298634090000
R,Key.shift,1651156298738590000
P,'g',1651156299398229000
R,'g',1651156299478112000
P,'m',1651156299833252000
R,'m',1651156299901699000
P,'a',1651156299959076000
R,'a',1651156300076907000
P,'i',1651156300124192000
R,'i',1651156300200469000
P,'l',1651156300350988000
R,'l',1651156300419446000
P,'.',1651156301356189000
R,'.',1651156301430044000
P,'c',1651156301556270000
R,'c',1651156301629204000
P,'o',1651156301682256000
R,'o',1651156301754413000
P,'m',1651156301918111000
R,'m',1651156302006476000
P,Key.shift,1651156304122927000
R,Key.shift,1651156304471261000
P,Key.shift,1651156306319825000
R,Key.shift,1651156306855984000
P,Key.cmd,1651156321791395000
P,'a',1651156322075304000
R,'a',1651156322231340000
R,Key.cmd,1651156322243557000
P,Key.backspace,1651156323579231000
R,Key.backspace,1651156323679461000
P,'f',1651156326136086000
R,'f',1651156326232058000
P,'d',1651156326478174000
R,'d',1651156326616071000
P,'p',1651156326851646000
R,'p',1651156326943178000
P,'1',1651156328018266000
R,'1',1651156328154157000
P,'s',1651156328821717000
R,'s',1651156328986600000
P,'o',1651156329491219000
R,'o',1651156329611290000
P,'c',1651156329640971000
R,'c',1651156329736377000
P,'i',1651156329762677000
R,'i',1651156329867193000
P,'a',1651156329944088000
R,'a',1651156330076124000
P,'l',1651156330101775000
R,'l',1651156330222678000
P,Key.shift,1651156331499065000
P,'@',1651156332006894000
R,Key.shift,1651156332098632000
R,'2',1651156332167298000
P,'g',1651156332496005000
R,'g',1651156332580164000
P,'m',1651156332869016000
R,'m',1651156332984844000
P,'a',1651156333016644000
R,'a',1651156333112002000
P,'i',1651156333140856000
R,'i',1651156333221236000
P,'l',1651156333381973000
R,'l',1651156333478132000
P,'.',1651156333698943000
R,'.',1651156333827063000
P,'c',1651156333960983000
R,'c',1651156334068979000
P,'o',1651156334146580000
R,'o',1651156334259451000
P,'m',1651156334427890000
R,'m',1651156334520051000
P,Key.shift,1651156342958645000
R,Key.shift,1651156343571174000
P,Key.shift,1651156345507914000
R,Key.shift,1651156346442792000
P,Key.backspace,1651156359962457000
R,Key.backspace,1651156360042003000
P,Key.backspace,1651156360120727000
R,Key.backspace,1651156360212995000
P,'p',1651156360911747000
R,'p',1651156361008057000
P,'d',1651156361362959000
R,'d',1651156361487060000
P,Key.backspace,1651156369812421000
R,Key.backspace,1651156369896759000
P,Key.backspace,1651156369988252000
R,Key.backspace,1651156370208647000
P,Key.backspace,1651156370296583000
R,Key.backspace,1651156370356508000
P,Key.backspace,1651156370429496000
R,Key.backspace,1651156370497649000
P,Key.backspace,1651156370568259000
R,Key.backspace,1651156370652561000
P,Key.backspace,1651156370715485000
R,Key.backspace,1651156370808650000
P,Key.backspace,1651156370886253000
R,Key.backspace,1651156370974773000
P,Key.backspace,1651156371057425000
R,Key.backspace,1651156371173631000
P,Key.backspace,1651156371299052000
R,Key.backspace,1651156371403370000
P,'2',1651156372178319000
R,'2',1651156372278433000
P,'0',1651156372471501000
R,'0',1651156372559382000
P,'2',1651156373221477000
R,'2',1651156373301525000
P,'2',1651156373358450000
R,'2',1651156373446585000
P,Key.shift,1651156407045881000
P,'I',1651156407305768000
R,'I',1651156407429671000
R,Key.shift,1651156407542219000
P,Key.space,1651156407631725000
R,Key.space,1651156407725116000
P,'b',1651156407840764000
R,'b',1651156407915895000
P,'e',1651156407934943000
R,'e',1651156408019839000
P,'l',1651156408124612000
P,'e',1651156408155195000
R,'l',1651156408191327000
R,'e',1651156408219809000
P,Key.backspace,1651156408643891000
R,Key.backspace,1651156408756008000
P,'i',1651156409004780000
R,'i',1651156409084829000
P,'e',1651156409192733000
R,'e',1651156409316883000
P,'v',1651156409556805000
R,'v',1651156409628999000
P,'e',1651156409683853000
R,'e',1651156409771170000
P,Key.space,1651156409816839000
R,Key.space,1651156409887985000
P,'t',1651156410320937000
R,'t',1651156410410046000
P,'h',1651156410541561000
R,'h',1651156410630033000
P,'a',1651156410670655000
R,'a',1651156410735223000
P,'t',1651156410812979000
R,'t',1651156410884636000
P,Key.space,1651156411803639000
R,Key.space,1651156411951593000
P,Key.shift,1651156416903828000
P,'W',1651156417605030000
R,Key.shift,1651156417635892000
R,'w',1651156417757141000
P,'i',1651156418414090000
R,'i',1651156418546686000
P,'l',1651156418846097000
R,'l',1651156418898398000
P,'l',1651156418994006000
R,'l',1651156419084917000
P,Key.space,1651156419390064000
R,Key.space,1651156419501850000
P,Key.shift,1651156419829286000
P,'S',1651156420020926000
R,Key.shift,1651156420047636000
R,'s',1651156420160774000
P,'m',1651156420164216000
R,'m',1651156420237079000
P,'i',1651156420363957000
R,'i',1651156420456003000
P,'t',1651156420548256000
R,'t',1651156420624061000
P,'h',1651156420691974000
R,'h',1651156420776037000
P,Key.space,1651156421040985000
R,Key.space,1651156421145172000
P,'h',1651156421615130000
R,'h',1651156421714529000
P,'a',1651156421803837000
R,'a',1651156421887746000
P,'d',1651156422057943000
R,'d',1651156422129801000
P,Key.space,1651156422162886000
R,Key.space,1651156422263538000
P,'t',1651156423787558000
